index,id,title,actors,director
2034,146239,Delivery Man,Vince Vaughn Cobie Smulders Chris Pratt,Ken Scott
2036,10878,Saving Silverman,Jason Biggs Steve Zahn Jack Black,Dennis Dugan
2037,82650,Diary of a Wimpy Kid: Dog Days,Zachary Gordon Robert Capron Devon Bostick,David Bowers
2038,10279,Summer of Sam,John Leguizamo Adrien Brody Mira Sorvino,Spike Lee
2039,2294,Jay and Silent Bob Strike Back,Kevin Smith Jason Mewes Ben Affleck,Kevin Smith
2040,2176,The Glass House,Leelee Sobieski Diane Lane Stellan Skarsgård,Daniel Sackheim
2041,270487,"Hail, Caesar!",Josh Brolin George Clooney Alden Ehrenreich,Joel Coen
2042,19366,Josie and the Pussycats,Rachael Leigh Cook Rosario Dawson Tara Reid,Deborah Kaplan
2043,204082,Homefront,Jason Statham James Franco Izabela Vidovic,Gary Fleder
2044,24100,The Little Vampire,Richard E. Grant Jonathan Lipnicki Jim Carter,Uli Edel
2045,1599,I Heart Huckabees,Jason Schwartzman Dustin Hoffman Lily Tomlin,David O. Russell
2046,5550,RoboCop 3,Robert John Burke Nancy Allen Mario Machado,Fred Dekker
2049,17709,Dudley Do-Right,Brendan Fraser Sarah Jessica Parker Alfred Molina,Hugh Wilson
2051,7548,The Libertine,Johnny Depp Samantha Morton John Malkovich,Laurence Dunmore
2052,9075,Black Book,Carice van Houten Sebastian Koch Thom Hoffman,Paul Verhoeven
2053,11661,Joyeux Noël,Diane Kruger Natalie Dessay Benno Fürmann,Christian Carion
2058,44113,Stone,Frances Conroy Robert De Niro Edward Norton,John Curran
2061,4566,Michael Clayton,George Clooney Tom Wilkinson Tilda Swinton,Tony Gilroy
2062,17795,My Fellow Americans,Jack Lemmon James Garner Dan Aykroyd,Peter Segal
2063,1073,Arlington Road,Jeff Bridges Tim Robbins Joan Cusack,Mark Pellington
2065,81836,To Rome with Love,Ellen Page Woody Allen Jesse Eisenberg,Woody Allen
2066,10724,Firefox,Clint Eastwood Freddie Jones David Huffman,Clint Eastwood
2067,9473,"South Park: Bigger, Longer & Uncut",Trey Parker Matt Stone Mary Kay Bergman,Trey Parker
2068,2196,Death at a Funeral,Matthew Macfadyen Keeley Hawes Andy Nyman,Frank Oz
2069,1499,Teenage Mutant Ninja Turtles III,Paige Turco Stuart Wilson Sab Shimono,Stuart Gillard
2070,20857,Hardball,Keanu Reeves Diane Lane Michael B. Jordan,Brian Robbins
2071,82693,Silver Linings Playbook,Bradley Cooper Jennifer Lawrence Robert De Niro,David O. Russell
2072,1646,Freedom Writers,Hilary Swank Scott Glenn Imelda Staunton,Richard LaGravenese
2074,4108,The Transporter,Jason Statham Shu Qi François Berléand,Louis Leterrier
2075,8456,Never Back Down,Sean Faris Amber Heard Cam Gigandet,Jeff Wadlow
2076,7341,The Rage: Carrie 2,Emily Bergl Jason London Amy Irving,Katt Shea
2077,19255,Away We Go,John Krasinski Maya Rudolph Carmen Ejogo,Sam Mendes
2079,31005,Moonlight Mile,Jake Gyllenhaal Dustin Hoffman Susan Sarandon,Brad Silberling
2080,49517,Tinker Tailor Soldier Spy,John Hurt Gary Oldman Kathy Burke,Tomas Alfredson
2083,16363,The Best Little Whorehouse in Texas,Burt Reynolds Dolly Parton Dom DeLuise,Colin Higgins
2084,1946,eXistenZ,Jennifer Jason Leigh Jude Law Ian Holm,David Cronenberg
2085,85,Raiders of the Lost Ark,Harrison Ford Karen Allen Paul Freeman,Steven Spielberg
2086,772,Home Alone 2: Lost in New York,Macaulay Culkin Joe Pesci Catherine O'Hara,Chris Columbus
2087,840,Close Encounters of the Third Kind,Richard Dreyfuss François Truffaut Teri Garr,Steven Spielberg
2088,9682,Pulse,Kristen Bell Ian Somerhalder Christina Milian,Jim Sonzero
2089,96,Beverly Hills Cop II,Eddie Murphy Judge Reinhold John Ashton,Tony Scott
2090,10678,Bringing Down the House,Steve Martin Queen Latifah Eugene Levy,Adam Shankman
2091,274,The Silence of the Lambs,Jodie Foster Anthony Hopkins Scott Glenn,Jonathan Demme
2092,8872,Wayne's World,Mike Myers Dana Carvey Rob Lowe,Penelope Spheeris
2093,16290,Jackass 3D,Johnny Knoxville Bam Margera Ryan Dunn,Jeff Tremaine
2094,579,Jaws 2,Roy Scheider Lorraine Gary Murray Hamilton,Jeannot Szwarc
2095,14405,Beverly Hills Chihuahua,Drew Barrymore Piper Perabo Andy García,Raja Gosnell
2096,138843,The Conjuring,Patrick Wilson Vera Farmiga Lili Taylor,James Wan
2097,11637,Are We There Yet?,Ice Cube Nia Long Aleisha Allen,Brian Levant
2098,226486,Tammy,Melissa McCarthy Susan Sarandon Kathy Bates,Ben Falcone
2099,1584,School of Rock,Jack Black Joan Cusack Mike White,Richard Linklater
2100,9312,Mortal Kombat,Christopher Lambert Robin Shou Linden Ashby,Paul W.S. Anderson
2101,12153,White Chicks,Shawn Wayans Marlon Wayans Jaime King,Keenen Ivory Wayans
2102,65057,The Descendants,George Clooney Shailene Woodley Amara Miller,Alexander Payne
2103,8326,Holes,Sigourney Weaver Jon Voight Tim Blake Nelson,Andrew Davis
2104,35690,The Last Song,Miley Cyrus Greg Kinnear Bobby Coleman,Julie Anne Robinson
2105,76203,12 Years a Slave,Chiwetel Ejiofor Michael Fassbender Lupita Nyong'o,Steve McQueen
2106,13497,Drumline,Nick Cannon Zoe Saldana Orlando Jones,Charles Stone III
2108,162,Edward Scissorhands,Johnny Depp Winona Ryder Dianne Wiest,Tim Burton
2111,1051,The French Connection,Gene Hackman Fernando Rey Roy Scheider,William Friedkin
2112,376659,Bad Moms,Mila Kunis Kristen Bell Kathryn Hahn,Jon Lucas
2113,10073,Date Movie,Alyson Hannigan Adam Campbell Sophie Monk,Jason Friedberg
2114,16690,Return to Never Land,Harriet Owen Blayne Weaver Jeff Bennett,Robin Budd
2115,273895,Selma,David Oyelowo Tom Wilkinson Carmen Ejogo,Ava DuVernay
2116,14873,The Jungle Book 2,John Goodman Haley Joel Osment Mae Whitman,Steve Trenbirth
2117,8968,Boogeyman,Emily Deschanel Barry Watson Skye McCole Bartusiak,Stephen T. Kay
2118,9963,Premonition,Sandra Bullock Julian McMahon Courtney Taylor Burness,Mennan Yapo
2119,15655,The Tigger Movie,Jim Cummings Nikita Hopkins Ken Sansom,Jun Falkenstein
2120,21208,Orphan,Vera Farmiga Peter Sarsgaard Isabelle Fuhrman,Jaume Collet-Serra
2122,9760,Epic Movie,Kal Penn Adam Campbell Jennifer Coolidge,Jason Friedberg
2123,314365,Spotlight,Mark Ruffalo Michael Keaton Rachel McAdams,Tom McCarthy
2124,13279,Lakeview Terrace,Samuel L. Jackson Patrick Wilson Kerry Washington,Neil LaBute
2126,33644,How Stella Got Her Groove Back,Angela Bassett Taye Diggs Whoopi Goldberg,Kevin Rodney Sullivan
2127,1649,Bill & Ted's Bogus Journey,Keanu Reeves Alex Winter George Carlin,Peter Hewitt
2128,9895,Man of the Year,Robin Williams Christopher Walken Laura Linney,Barry Levinson
2129,9570,The Black Hole,Maximilian Schell Anthony Perkins Robert Forster,Gary Nelson
2130,27579,The American,George Clooney Violante Placido Thekla Reuten,Anton Corbijn
2131,16052,Selena,Jennifer Lopez Edward James Olmos Constance Marie,Gregory Nava
2133,1164,Babel,Brad Pitt Cate Blanchett Gael García Bernal,Alejandro González Iñárritu
2134,239678,This Is Where I Leave You,Jason Bateman Tina Fey Adam Driver,Shawn Levy
2135,14359,Doubt,Meryl Streep Philip Seymour Hoffman Amy Adams,John Patrick Shanley
2136,3989,Team America: World Police,Trey Parker Matt Stone Kristen Miller,Trey Parker
2137,76617,Texas Chainsaw 3D,Alexandra Daddario Dan Yeager Bill Moseley,John Luessenhop
2138,1710,Copycat,Sigourney Weaver Holly Hunter Will Patton,Jon Amiel
2140,20391,Paint Your Wagon,Lee Marvin Clint Eastwood Jean Seberg,Joshua Logan
2141,10139,Milk,Sean Penn Emile Hirsch James Franco,Gus Van Sant
2142,335778,Risen,Tom Felton Cliff Curtis Joseph Fiennes,Kevin Reynolds
2143,9645,Ghost Ship,Gabriel Byrne Julianna Margulies Desmond Harrington,Steve Beck
2144,55465,A Very Harold & Kumar Christmas,Neil Patrick Harris John Cho Elias Koteas,Todd Strauss-Schulson
2145,617,Wild Things,Matt Dillon Kevin Bacon Denise Richards,John McNaughton
2147,48289,The Debt,Helen Mirren Ciarán Hinds Tom Wilkinson,John Madden
2148,243,High Fidelity,John Cusack Iben Hjejle Todd Louiso,Stephen Frears
2150,17182,Eye for an Eye,Sally Field Kiefer Sutherland Ed Harris,John Schlesinger
2151,8848,The Bank Job,Jason Statham Saffron Burrows Stephen Campbell Moore,Roger Donaldson
2152,38,Eternal Sunshine of the Spotless Mind,Jim Carrey Kate Winslet Kirsten Dunst,Michel Gondry
2153,38303,You Again,Kristen Bell Sigourney Weaver Betty White,Andy Fickman
2154,1266,Street Kings,Keanu Reeves Forest Whitaker Chris Evans,David Ayer
2155,107985,The World's End,Simon Pegg Nick Frost Martin Freeman,Edgar Wright
2156,14043,Nancy Drew,Emma Roberts Josh Flitter Max Thieriot,Andrew Fleming
2157,19901,Daybreakers,Ethan Hawke Sam Neill Willem Dafoe,Michael Spierig
2158,34016,She's Out of My League,Alice Eve Jay Baruchel Mike Vogel,Jim Field Smith
2159,59860,Monte Carlo,Selena Gomez Katie Cassidy Cory Monteith,Thomas Bezucha
2160,10069,Stay Alive,Jon Foster Samaire Armstrong Frankie Muniz,William Brent Bell
2161,9588,Quigley Down Under,Tom Selleck Laura San Giacomo Alan Rickman,Simon Wincer
2163,9954,The Covenant,Steven Strait Laura Ramsey Jessica Lucas,Renny Harlin
2164,10115,Stick It,Jeff Bridges Missy Peregrym Vanessa Lengies,Jessica Bendinger
2166,577,To Die For,Nicole Kidman Matt Dillon Joaquin Phoenix,Gus Van Sant
2167,328387,Nerve,Emma Roberts Dave Franco Emily Meade,Henry Joost
2168,12690,Appaloosa,Viggo Mortensen Ed Harris Renée Zellweger,Ed Harris
2169,9945,Vampires,James Woods Daniel Baldwin Sheryl Lee,John Carpenter
2170,539,Psycho,Anthony Perkins Vera Miles John Gavin,Alfred Hitchcock
2171,13596,My Best Friend's Girl,Dane Cook Kate Hudson Alec Baldwin,Howard Deutch
2174,47941,Under the Rainbow,Chevy Chase Carrie Fisher Eve Arden,Steve Rash
2175,526,Ladyhawke,Matthew Broderick Rutger Hauer Michelle Pfeiffer,Richard Donner
2176,22796,Simon Birch,Jim Carrey Ashley Judd Ian Michael Smith,Mark Steven Johnson
2177,2355,Reign Over Me,Adam Sandler Don Cheadle Jada Pinkett Smith,Mike Binder
2178,5915,Into the Wild,Emile Hirsch Marcia Gay Harden William Hurt,Sean Penn
2179,9842,School for Scoundrels,Billy Bob Thornton Jon Heder Jacinda Barrett,Todd Phillips
2180,61012,Silent Hill: Revelation 3D,Adelaide Clemens Kit Harington Sean Bean,Michael J. Bassett
2181,755,From Dusk Till Dawn,George Clooney Quentin Tarantino Harvey Keitel,Robert Rodriguez
2183,9089,Home for the Holidays,Holly Hunter Robert Downey Jr. Anne Bancroft,Jodie Foster
2184,9470,Kung Fu Hustle,Stephen Chow Yuen Wah Yuen Qiu,Stephen Chow
2186,7979,The Kite Runner,Khalid Abdalla Atossa Leoni Shaun Toub,Marc Forster
2187,470,21 Grams,Sean Penn Naomi Watts Benicio del Toro,Alejandro González Iñárritu
2188,15644,Paparazzi,Cole Hauser Robin Tunney Dennis Farina,Paul Abascal
2189,9582,A Guy Thing,Jason Lee Julia Stiles Selma Blair,Chris Koch
2190,10642,Loser,Jason Biggs Mena Suvari Zak Orth,Amy Heckerling
2192,2428,The Greatest Story Ever Told,Max von Sydow Michael Anderson Jr. Carroll Baker,George Stevens
2193,290751,Secret in Their Eyes,Chiwetel Ejiofor Nicole Kidman Julia Roberts,Billy Ray
2194,13805,Disaster Movie,Matt Lanter Vanessa Lachey Nicole Ari Parker,Jason Friedberg
2196,9414,The Man Who Knew Too Little,Bill Murray Peter Gallagher Joanne Whalley,Jon Amiel
2197,63492,What's Your Number?,Chris Evans Anna Faris Martin Freeman,Mark Mylod
2198,81796,Lockout,Guy Pearce Maggie Grace Joseph Gilgun,Stephen St. Leger
2199,10710,Envy,Ben Stiller Jack Black Rachel Weisz,Barry Levinson
2200,15092,Crank: High Voltage,Jason Statham Amy Smart Dwight Yoakam,Brian Taylor
2201,11382,Bullets Over Broadway,John Cusack Dianne Wiest Jennifer Tilly,Woody Allen
2203,8198,The Quiet American,Michael Caine Brendan Fraser Đỗ Thị Hải Yến,Phillip Noyce
2204,6963,The Weather Man,Nicolas Cage Michael Caine Hope Davis,Gore Verbinski
2205,15070,Undisputed,Wesley Snipes Ving Rhames Peter Falk,Walter Hill
2206,12797,Ghost Town,Ricky Gervais Greg Kinnear Téa Leoni,David Koepp
2207,17134,12 Rounds,John Cena Aidan Gillen Ashley Scott,Renny Harlin
2208,41402,Let Me In,Kodi Smit-McPhee Chloë Grace Moretz Richard Jenkins,Matt Reeves
2209,18885,3 Ninjas Kick Back,Victor Wong Max Elliott Slade Sean Fox,Charles T. Kanganis
2210,4953,Be Kind Rewind,Jack Black Yasiin Bey Danny Glover,Michel Gondry
2211,10773,Mrs Henderson Presents,Judi Dench Bob Hoskins Will Young,Stephen Frears
2213,2639,Deconstructing Harry,Woody Allen Kirstie Alley Billy Crystal,Woody Allen
2214,10563,Three to Tango,Matthew Perry Neve Campbell Dylan McDermott,Damon Santostefano
2215,295964,Burnt,Bradley Cooper Sienna Miller Lily James,John Wells
2216,5971,We're No Angels,Robert De Niro Sean Penn Demi Moore,Neil Jordan
2217,9716,Everyone Says I Love You,Drew Barrymore Diva Gray Natasha Lyonne,Woody Allen
2218,11835,Death Sentence,Kevin Bacon Garrett Hedlund Kelly Preston,James Wan
2221,9074,The Man,Samuel L. Jackson Eugene Levy Luke Goss,Les Mayfield
2224,42618,Sweet Charity,Shirley MacLaine John McMartin Ricardo Montalban,Bob Fosse
2225,171274,Inherent Vice,Joaquin Phoenix Josh Brolin Owen Wilson,Paul Thomas Anderson
2228,13948,An American Carol,Kevin Farley Kelsey Grammer Leslie Nielsen,David Zucker
2229,106747,Machete Kills,Danny Trejo Mel Gibson Amber Heard,Robert Rodriguez
2230,10929,Willard,Crispin Glover R. Lee Ermey Laura Harring,Glen Morgan
2231,14220,Strange Wilderness,Steve Zahn Allen Covert Jonah Hill,Fred Wolf
2232,46435,Topsy-Turvy,Allan Corduner Jim Broadbent Timothy Spall,Mike Leigh
2234,48231,A Dangerous Method,Keira Knightley Viggo Mortensen Michael Fassbender,David Cronenberg
2235,3509,A Scanner Darkly,Keanu Reeves Winona Ryder Woody Harrelson,Richard Linklater
2237,12142,Alone in the Dark,Christian Slater Tara Reid Stephen Dorff,Uwe Boll
2239,10740,Birth,Nicole Kidman Cameron Bright Danny Huston,Jonathan Glazer
2243,3902,I'm Not There.,Cate Blanchett Heath Ledger Julianne Moore,Todd Haynes
2245,21755,The Brothers Bloom,Rachel Weisz Adrien Brody Mark Ruffalo,Rian Johnson
2246,4960,"Synecdoche, New York",Philip Seymour Hoffman Samantha Morton Jennifer Jason Leigh,Charlie Kaufman
2247,128,Princess Mononoke,Yōji Matsuda Yuriko Ishida Yūko Tanaka,Hayao Miyazaki
2249,40932,Can't Stop the Music,Alex Briley David Hodo Glenn Hughes,Nancy Walker
2250,16608,The Proposition,Guy Pearce Ray Winstone Emily Watson,John Hillcoat
2253,7299,Equilibrium,Christian Bale Taye Diggs Emily Watson,Kurt Wimmer
2254,13405,The Children of Huang Shi,Jonathan Rhys Meyers Radha Mitchell Chow Yun-fat,Roger Spottiswoode
2255,19457,The Yards,Mark Wahlberg Joaquin Phoenix Charlize Theron,James Gray
2258,8953,Steamboy,Anne Suzuki Masane Tsukayama Katsuo Nakamura,Katsuhiro Ōtomo
2260,46503,All Good Things,Kirsten Dunst Ryan Gosling Kristen Wiig,Andrew Jarecki
2265,11458,People I Know,Al Pacino Kim Basinger Ryan O'Neal,Daniel Algrant
2274,334074,Survivor,Pierce Brosnan Milla Jovovich Dylan McDermott,James McTeigue
2276,14202,The Painted Veil,Edward Norton Juliet Howland Naomi Watts,John Curran
2277,6968,The Baader Meinhof Complex,Martina Gedeck Moritz Bleibtreu Johanna Wokalek,Uli Edel
2278,581,Dances with Wolves,Kevin Costner Mary McDonnell Graham Greene,Kevin Costner
2279,52449,Bad Teacher,Cameron Diaz Jason Segel Justin Timberlake,Jake Kasdan
2280,12150,Sea of Love,Al Pacino Ellen Barkin John Goodman,Harold Becker
2281,11247,A Cinderella Story,Hilary Duff Jennifer Coolidge Chad Michael Murray,Mark Rosman
2282,4232,Scream,David Arquette Neve Campbell Courteney Cox,Wes Craven
2283,9378,Thir13en Ghosts,Tony Shalhoub Embeth Davidtz Matthew Lillard,Steve Beck
2284,694,The Shining,Jack Nicholson Shelley Duvall Danny Lloyd,Stanley Kubrick
2285,105,Back to the Future,Michael J. Fox Christopher Lloyd Lea Thompson,Robert Zemeckis
2286,11377,House on Haunted Hill,Geoffrey Rush Famke Janssen Taye Diggs,William Malone
2287,26367,I Can Do Bad All By Myself,Tyler Perry Taraji P. Henson Adam Rodríguez,Tyler Perry
2289,41210,The Switch,Jason Bateman Jennifer Aniston Jeff Goldblum,Josh Gordon
2290,12090,Just Married,Ashton Kutcher Brittany Murphy Christian Kane,Shawn Levy
2293,29427,The Crazies,Timothy Olyphant Radha Mitchell Joe Anderson,Breck Eisner
2294,129,Spirited Away,Rumi Hiiragi Miyu Irino Mari Natsuki,Hayao Miyazaki
2296,2669,The Bounty,Mel Gibson Anthony Hopkins Laurence Olivier,Roger Donaldson
2297,203833,The Book Thief,Geoffrey Rush Sophie Nélisse Emily Watson,Brian Percival
2298,13523,Sex Drive,Josh Zuckerman Amanda Crew Clark Duke,Sean Anders
2299,25195,Leap Year,Amy Adams Matthew Goode Adam Scott,Anand Tucker
2301,50725,Take Me Home Tonight,Topher Grace Anna Faris Dan Fogler,Michael Dowse
2304,22479,Kansas City,Jennifer Jason Leigh Miranda Richardson Harry Belafonte,Robert Altman
2305,340611,Indignation,Logan Lerman Sarah Gadon Tracy Letts,James Schamus
2306,10065,The Amityville Horror,Ryan Reynolds Melissa George Jesse James,Andrew Douglas
2307,2757,Adaptation.,Nicolas Cage Meryl Streep Chris Cooper,Spike Jonze
2308,11683,Land of the Dead,Simon Baker John Leguizamo Dennis Hopper,George A. Romero
2310,1878,Fear and Loathing in Las Vegas,Johnny Depp Benicio del Toro Tobey Maguire,Terry Gilliam
2311,23082,The Invention of Lying,Ricky Gervais Jennifer Garner Jonah Hill,Ricky Gervais
2312,195589,Neighbors,Seth Rogen Zac Efron Rose Byrne,Nicholas Stoller
2313,854,The Mask,Jim Carrey Cameron Diaz Nancy Fish,Chuck Russell
2314,2280,Big,Tom Hanks Elizabeth Perkins Robert Loggia,Penny Marshall
2315,496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Sacha Baron Cohen Ken Davitian Luenell,Larry Charles
2316,8835,Legally Blonde,Reese Witherspoon Luke Wilson Selma Blair,Robert Luketic
2317,157,Star Trek III: The Search for Spock,William Shatner Leonard Nimoy DeForest Kelley,Leonard Nimoy
2318,8643,The Exorcism of Emily Rose,Laura Linney Tom Wilkinson Campbell Scott,Scott Derrickson
2319,10402,Deuce Bigalow: Male Gigolo,Rob Schneider William Forsythe Eddie Griffin,Mike Mitchell
2321,9043,The Family Stone,Claire Danes Diane Keaton Rachel McAdams,Thomas Bezucha
2322,21301,Barbershop 2:  Back in Business,Ice Cube Cedric the Entertainer Sean Patrick Thomas,Kevin Rodney Sullivan
2323,10147,Bad Santa,Billy Bob Thornton Tony Cox Brett Kelly,Terry Zwigoff
2324,816,Austin Powers: International Man of Mystery,Mike Myers Elizabeth Hurley Michael York,Jay Roach
2325,302688,My Big Fat Greek Wedding 2,John Corbett Elena Kampouris Nia Vardalos,Kirk Jones
2326,60307,Diary of a Wimpy Kid: Rodrick Rules,Zachary Gordon Devon Bostick Rachael Harris,David Bowers
2327,106,Predator,Arnold Schwarzenegger Carl Weathers Elpidia Carrillo,John McTiernan
2328,279,Amadeus,F. Murray Abraham Tom Hulce Elizabeth Berridge,Miloš Forman
2329,8617,Prom Night,Brittany Snow Scott Porter Jessica Stroup,Nelson McCormick
2330,10625,Mean Girls,Lindsay Lohan Rachel McAdams Tim Meadows,Mark Waters
2331,10934,Under the Tuscan Sun,Diane Lane Sandra Oh Lindsay Duncan,Audrey Wells
2332,5279,Gosford Park,Helen Mirren Clive Owen Maggie Smith,Robert Altman
2333,10013,Peggy Sue Got Married,Kathleen Turner Nicolas Cage Barry Miller,Francis Ford Coppola
2334,194662,Birdman,Michael Keaton Emma Stone Zach Galifianakis,Alejandro González Iñárritu
2335,160588,Blue Jasmine,Cate Blanchett Alec Baldwin Sally Hawkins,Woody Allen
2336,9829,United 93,J.J. Johnson Polly Adams Trish Gates,Paul Greengrass
2337,10028,Honey,Jessica Alba Mekhi Phifer Joy Bryant,Bille Woodruff
2338,10535,Spy Hard,Leslie Nielsen Nicollette Sheridan Charles Durning,Rick Friedberg
2339,790,The Fog,Adrienne Barbeau Jamie Lee Curtis Janet Leigh,John Carpenter
2340,43959,Soul Surfer,AnnaSophia Robb Helen Hunt Lorraine Nicholson,Sean McNamara
2341,10364,Catch-22,Alan Arkin Martin Balsam Richard Benjamin,Mike Nichols
2342,16991,Observe and Report,Seth Rogen Anna Faris Michael Peña,Jody Hill
2343,9610,Conan the Destroyer,Arnold Schwarzenegger Grace Jones Wilt Chamberlain,Richard Fleischer
2344,1578,Raging Bull,Robert De Niro Joe Pesci Cathy Moriarty,Martin Scorsese
2346,11904,Young Sherlock Holmes,Nicholas Rowe Alan Cox Sophie Ward,Barry Levinson
2348,44115,127 Hours,James Franco Kate Mara Amber Tamblyn,Danny Boyle
2349,10569,Small Time Crooks,Woody Allen Carolyn Saxon Tracey Ullman,Woody Allen
2350,10560,Center Stage,Amanda Schull Zoe Saldana Susan May Pratt,Nicholas Hytner
2352,20483,Catch That Kid,Kristen Stewart Corbin Bleu Max Thieriot,Bart Freundlich
2353,11457,Life as a House,Kevin Kline Kristin Scott Thomas Hayden Christensen,Irwin Winkler
2354,321697,Steve Jobs,Michael Fassbender Kate Winslet Seth Rogen,Danny Boyle
2355,19840,"I Love You, Beth Cooper",Hayden Panettiere Paul Rust Lauren London,Chris Columbus
